X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
13,23,3,17,4,29,17,28,19,3,4
23,3,17,4,29,17,28,19,3,4,8
3,17,4,29,17,28,19,3,4,8,36
17,4,29,17,28,19,3,4,8,36,3
4,29,17,28,19,3,4,8,36,3,4
29,17,28,19,3,4,8,36,3,4,14
17,28,19,3,4,8,36,3,4,14,2
28,19,3,4,8,36,3,4,14,2,11
19,3,4,8,36,3,4,14,2,11,8
3,4,8,36,3,4,14,2,11,8,124
4,8,36,3,4,14,2,11,8,124,3
8,36,3,4,14,2,11,8,124,3,4
36,3,4,14,2,11,8,124,3,4,2
3,4,14,2,11,8,124,3,4,2,70
4,14,2,11,8,124,3,4,2,70,1
14,2,11,8,124,3,4,2,70,1,6
2,11,8,124,3,4,2,70,1,6,2
11,8,124,3,4,2,70,1,6,2,1
8,124,3,4,2,70,1,6,2,1,26
124,3,4,2,70,1,6,2,1,26,11
3,4,2,70,1,6,2,1,26,11,13
4,2,70,1,6,2,1,26,11,13,9
2,70,1,6,2,1,26,11,13,9,14
70,1,6,2,1,26,11,13,9,14,46
1,6,2,1,26,11,13,9,14,46,11
6,2,1,26,11,13,9,14,46,11,13
2,1,26,11,13,9,14,46,11,13,16
1,26,11,13,9,14,46,11,13,16,14
26,11,13,9,14,46,11,13,16,14,1
11,13,9,14,46,11,13,16,14,1,16
13,9,14,46,11,13,16,14,1,16,6
9,14,46,11,13,16,14,1,16,6,2
14,46,11,13,16,14,1,16,6,2,1
46,11,13,16,14,1,16,6,2,1,18
11,13,16,14,1,16,6,2,1,18,3
13,16,14,1,16,6,2,1,18,3,11
16,14,1,16,6,2,1,18,3,11,13
14,1,16,6,2,1,18,3,11,13,16
1,16,6,2,1,18,3,11,13,16,14
16,6,2,1,18,3,11,13,16,14,4
6,2,1,18,3,11,13,16,14,4,2
2,1,18,3,11,13,16,14,4,2,95
1,18,3,11,13,16,14,4,2,95,2
18,3,11,13,16,14,4,2,95,2,1
3,11,13,16,14,4,2,95,2,1,39
11,13,16,14,4,2,95,2,1,39,6
13,16,14,4,2,95,2,1,39,6,2
16,14,4,2,95,2,1,39,6,2,1
14,4,2,95,2,1,39,6,2,1,11
4,2,95,2,1,39,6,2,1,11,13
2,95,2,1,39,6,2,1,11,13,9
95,2,1,39,6,2,1,11,13,9,14
2,1,39,6,2,1,11,13,9,14,5
1,39,6,2,1,11,13,9,14,5,11
39,6,2,1,11,13,9,14,5,11,13
6,2,1,11,13,9,14,5,11,13,9
2,1,11,13,9,14,5,11,13,9,14
1,11,13,9,14,5,11,13,9,14,46
11,13,9,14,5,11,13,9,14,46,11
13,9,14,5,11,13,9,14,46,11,13
9,14,5,11,13,9,14,46,11,13,16
14,5,11,13,9,14,46,11,13,16,14
5,11,13,9,14,46,11,13,16,14,2
11,13,9,14,46,11,13,16,14,2,1
13,9,14,46,11,13,16,14,2,1,11
9,14,46,11,13,16,14,2,1,11,8
14,46,11,13,16,14,2,1,11,8,124
46,11,13,16,14,2,1,11,8,124,3
11,13,16,14,2,1,11,8,124,3,4
13,16,14,2,1,11,8,124,3,4,2
16,14,2,1,11,8,124,3,4,2,2
14,2,1,11,8,124,3,4,2,2,1
2,1,11,8,124,3,4,2,2,1,1
0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,0,0,54,1
0,0,0,0,0,0,0,0,54,1,3
0,0,0,0,0,0,0,54,1,3,11
0,0,0,0,0,0,54,1,3,11,7
0,0,0,0,0,54,1,3,11,7,31
0,0,0,0,54,1,3,11,7,31,4
0,0,0,54,1,3,11,7,31,4,6
0,0,54,1,3,11,7,31,4,6,2
0,54,1,3,11,7,31,4,6,2,1
54,1,3,11,7,31,4,6,2,1,87
1,3,11,7,31,4,6,2,1,87,49
3,11,7,31,4,6,2,1,87,49,48
11,7,31,4,6,2,1,87,49,48,69
7,31,4,6,2,1,87,49,48,69,2
31,4,6,2,1,87,49,48,69,2,57
4,6,2,1,87,49,48,69,2,57,69
6,2,1,87,49,48,69,2,57,69,3
2,1,87,49,48,69,2,57,69,3,11
1,87,49,48,69,2,57,69,3,11,7
87,49,48,69,2,57,69,3,11,7,31
49,48,69,2,57,69,3,11,7,31,4
48,69,2,57,69,3,11,7,31,4,2
69,2,57,69,3,11,7,31,4,2,2
2,57,69,3,11,7,31,4,2,2,2
57,69,3,11,7,31,4,2,2,2,1
69,3,11,7,31,4,2,2,2,1,26
3,11,7,31,4,2,2,2,1,26,1
11,7,31,4,2,2,2,1,26,1,1
7,31,4,2,2,2,1,26,1,1,1
31,4,2,2,2,1,26,1,1,1,6
4,2,2,2,1,26,1,1,1,6,2
2,2,2,1,26,1,1,1,6,2,1
2,2,1,26,1,1,1,6,2,1,114
2,1,26,1,1,1,6,2,1,114,5
1,26,1,1,1,6,2,1,114,5,13
26,1,1,1,6,2,1,114,5,13,23
1,1,1,6,2,1,114,5,13,23,3
1,1,6,2,1,114,5,13,23,3,15
1,6,2,1,114,5,13,23,3,15,4
6,2,1,114,5,13,23,3,15,4,29
2,1,114,5,13,23,3,15,4,29,15
1,114,5,13,23,3,15,4,29,15,28
114,5,13,23,3,15,4,29,15,28,19
5,13,23,3,15,4,29,15,28,19,3
13,23,3,15,4,29,15,28,19,3,4
23,3,15,4,29,15,28,19,3,4,8
3,15,4,29,15,28,19,3,4,8,36
15,4,29,15,28,19,3,4,8,36,3
4,29,15,28,19,3,4,8,36,3,1
29,15,28,19,3,4,8,36,3,1,4
15,28,19,3,4,8,36,3,1,4,14
28,19,3,4,8,36,3,1,4,14,2
19,3,4,8,36,3,1,4,14,2,108
3,4,8,36,3,1,4,14,2,108,5
4,8,36,3,1,4,14,2,108,5,1
8,36,3,1,4,14,2,108,5,1,3
36,3,1,4,14,2,108,5,1,3,114
3,1,4,14,2,108,5,1,3,114,13
1,4,14,2,108,5,1,3,114,13,16
4,14,2,108,5,1,3,114,13,16,14
14,2,108,5,1,3,114,13,16,14,7
2,108,5,1,3,114,13,16,14,7,114
108,5,1,3,114,13,16,14,7,114,13
5,1,3,114,13,16,14,7,114,13,9
1,3,114,13,16,14,7,114,13,9,14
3,114,13,16,14,7,114,13,9,14,4
114,13,16,14,7,114,13,9,14,4,2
13,16,14,7,114,13,9,14,4,2,18
16,14,7,114,13,9,14,4,2,18,3
14,7,114,13,9,14,4,2,18,3,1
7,114,13,9,14,4,2,18,3,1,8
114,13,9,14,4,2,18,3,1,8,82
13,9,14,4,2,18,3,1,8,82,3
9,14,4,2,18,3,1,8,82,3,108
14,4,2,18,3,1,8,82,3,108,4
4,2,18,3,1,8,82,3,108,4,4
2,18,3,1,8,82,3,108,4,4,1
18,3,1,8,82,3,108,4,4,1,1
3,1,8,82,3,108,4,4,1,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,0,1,2,1,2
0,0,0,0,0,0,1,2,1,2,87
0,0,0,0,0,1,2,1,2,87,1
0,0,0,0,1,2,1,2,87,1,48
0,0,0,1,2,1,2,87,1,48,1
0,0,1,2,1,2,87,1,48,1,2
0,1,2,1,2,87,1,48,1,2,48
1,2,1,2,87,1,48,1,2,48,269
2,1,2,87,1,48,1,2,48,269,2
1,2,87,1,48,1,2,48,269,2,48
2,87,1,48,1,2,48,269,2,48,59
87,1,48,1,2,48,269,2,48,59,2
1,48,1,2,48,269,2,48,59,2,48
48,1,2,48,269,2,48,59,2,48,910
1,2,48,269,2,48,59,2,48,910,2
2,48,269,2,48,59,2,48,910,2,48
48,269,2,48,59,2,48,910,2,48,213
269,2,48,59,2,48,910,2,48,213,2
2,48,59,2,48,910,2,48,213,2,48
48,59,2,48,910,2,48,213,2,48,49
59,2,48,910,2,48,213,2,48,49,2
2,48,910,2,48,213,2,48,49,2,1
48,910,2,48,213,2,48,49,2,1,2
910,2,48,213,2,48,49,2,1,2,1
2,48,213,2,48,49,2,1,2,1,2
48,213,2,48,49,2,1,2,1,2,33
213,2,48,49,2,1,2,1,2,33,7
2,48,49,2,1,2,1,2,33,7,17
48,49,2,1,2,1,2,33,7,17,5
49,2,1,2,1,2,33,7,17,5,42
2,1,2,1,2,33,7,17,5,42,3
1,2,1,2,33,7,17,5,42,3,23
2,1,2,33,7,17,5,42,3,23,7
1,2,33,7,17,5,42,3,23,7,1
2,33,7,17,5,42,3,23,7,1,3
33,7,17,5,42,3,23,7,1,3,4
7,17,5,42,3,23,7,1,3,4,8
17,5,42,3,23,7,1,3,4,8,36
5,42,3,23,7,1,3,4,8,36,3
42,3,23,7,1,3,4,8,36,3,4
3,23,7,1,3,4,8,36,3,4,4
23,7,1,3,4,8,36,3,4,4,2
7,1,3,4,8,36,3,4,4,2,2
1,3,4,8,36,3,4,4,2,2,2
3,4,8,36,3,4,4,2,2,2,70
4,8,36,3,4,4,2,2,2,70,17
8,36,3,4,4,2,2,2,70,17,1
36,3,4,4,2,2,2,70,17,1,16
3,4,4,2,2,2,70,17,1,16,6
4,4,2,2,2,70,17,1,16,6,2
4,2,2,2,70,17,1,16,6,2,1
2,2,2,70,17,1,16,6,2,1,659
2,2,70,17,1,16,6,2,1,659,5
2,70,17,1,16,6,2,1,659,5,33
70,17,1,16,6,2,1,659,5,33,46
17,1,16,6,2,1,659,5,33,46,17
1,16,6,2,1,659,5,33,46,17,2
16,6,2,1,659,5,33,46,17,2,33
6,2,1,659,5,33,46,17,2,33,5
2,1,659,5,33,46,17,2,33,5,17
1,659,5,33,46,17,2,33,5,17,2
659,5,33,46,17,2,33,5,17,2,17
5,33,46,17,2,33,5,17,2,17,5
33,46,17,2,33,5,17,2,17,5,659
46,17,2,33,5,17,2,17,5,659,2
17,2,33,5,17,2,17,5,659,2,2
2,33,5,17,2,17,5,659,2,2,1
33,5,17,2,17,5,659,2,2,1,18
5,17,2,17,5,659,2,2,1,18,3
17,2,17,5,659,2,2,1,18,3,33
2,17,5,659,2,2,1,18,3,33,7
17,5,659,2,2,1,18,3,33,7,100
5,659,2,2,1,18,3,33,7,100,5
659,2,2,1,18,3,33,7,100,5,78
2,2,1,18,3,33,7,100,5,78,4
2,1,18,3,33,7,100,5,78,4,1
1,18,3,33,7,100,5,78,4,1,1
0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,15,7
0,0,0,0,0,0,0,0,15,7,21
0,0,0,0,0,0,0,15,7,21,5
0,0,0,0,0,0,15,7,21,5,101
0,0,0,0,0,15,7,21,5,101,3
0,0,0,0,15,7,21,5,101,3,45
0,0,0,15,7,21,5,101,3,45,3
0,0,15,7,21,5,101,3,45,3,42
0,15,7,21,5,101,3,45,3,42,3
15,7,21,5,101,3,45,3,42,3,23
7,21,5,101,3,45,3,42,3,23,7
21,5,101,3,45,3,42,3,23,7,19
5,101,3,45,3,42,3,23,7,19,3
101,3,45,3,42,3,23,7,19,3,4
3,45,3,42,3,23,7,19,3,4,8
45,3,42,3,23,7,19,3,4,8,36
3,42,3,23,7,19,3,4,8,36,3
42,3,23,7,19,3,4,8,36,3,4
3,23,7,19,3,4,8,36,3,4,4
23,7,19,3,4,8,36,3,4,4,4
7,19,3,4,8,36,3,4,4,4,4
19,3,4,8,36,3,4,4,4,4,2
3,4,8,36,3,4,4,4,4,2,2
4,8,36,3,4,4,4,4,2,2,70
8,36,3,4,4,4,4,2,2,70,15
36,3,4,4,4,4,2,2,70,15,6
3,4,4,4,4,2,2,70,15,6,2
4,4,4,4,2,2,70,15,6,2,1
4,4,4,2,2,70,15,6,2,1,21
4,4,2,2,70,15,6,2,1,21,7
4,2,2,70,15,6,2,1,21,7,15
2,2,70,15,6,2,1,21,7,15,5
2,70,15,6,2,1,21,7,15,5,15
70,15,6,2,1,21,7,15,5,15,7
15,6,2,1,21,7,15,5,15,7,21
6,2,1,21,7,15,5,15,7,21,46
2,1,21,7,15,5,15,7,21,46,15
1,21,7,15,5,15,7,21,46,15,2
21,7,15,5,15,7,21,46,15,2,1
7,15,5,15,7,21,46,15,2,1,18
15,5,15,7,21,46,15,2,1,18,3
5,15,7,21,46,15,2,1,18,3,21
15,7,21,46,15,2,1,18,3,21,4
7,21,46,15,2,1,18,3,21,4,2
21,46,15,2,1,18,3,21,4,2,1
0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,15,7
0,0,0,0,0,0,0,0,15,7,21
0,0,0,0,0,0,0,15,7,21,5
0,0,0,0,0,0,15,7,21,5,45
0,0,0,0,0,15,7,21,5,45,3
0,0,0,0,15,7,21,5,45,3,42
0,0,0,15,7,21,5,45,3,42,3
0,0,15,7,21,5,45,3,42,3,23
0,15,7,21,5,45,3,42,3,23,7
15,7,21,5,45,3,42,3,23,7,19
7,21,5,45,3,42,3,23,7,19,3
21,5,45,3,42,3,23,7,19,3,4
5,45,3,42,3,23,7,19,3,4,8
45,3,42,3,23,7,19,3,4,8,36
3,42,3,23,7,19,3,4,8,36,3
42,3,23,7,19,3,4,8,36,3,4
3,23,7,19,3,4,8,36,3,4,4
23,7,19,3,4,8,36,3,4,4,4
7,19,3,4,8,36,3,4,4,4,2
19,3,4,8,36,3,4,4,4,2,2
3,4,8,36,3,4,4,4,2,2,81
4,8,36,3,4,4,4,2,2,81,5
8,36,3,4,4,4,2,2,81,5,15
36,3,4,4,4,2,2,81,5,15,46
3,4,4,4,2,2,81,5,15,46,21
4,4,4,2,2,81,5,15,46,21,2
4,4,2,2,81,5,15,46,21,2,70
4,2,2,81,5,15,46,21,2,70,81
2,2,81,5,15,46,21,2,70,81,60
2,81,5,15,46,21,2,70,81,60,16
81,5,15,46,21,2,70,81,60,16,6
5,15,46,21,2,70,81,60,16,6,2
15,46,21,2,70,81,60,16,6,2,1
46,21,2,70,81,60,16,6,2,1,15
21,2,70,81,60,16,6,2,1,15,5
2,70,81,60,16,6,2,1,15,5,21
70,81,60,16,6,2,1,15,5,21,2
81,60,16,6,2,1,15,5,21,2,21
60,16,6,2,1,15,5,21,2,21,5
16,6,2,1,15,5,21,2,21,5,81
6,2,1,15,5,21,2,21,5,81,2
2,1,15,5,21,2,21,5,81,2,81
1,15,5,21,2,21,5,81,2,81,5
15,5,21,2,21,5,81,2,81,5,15
5,21,2,21,5,81,2,81,5,15,46
21,2,21,5,81,2,81,5,15,46,21
2,21,5,81,2,81,5,15,46,21,2
21,5,81,2,81,5,15,46,21,2,2
5,81,2,81,5,15,46,21,2,2,1
81,2,81,5,15,46,21,2,2,1,18
2,81,5,15,46,21,2,2,1,18,3
81,5,15,46,21,2,2,1,18,3,21
5,15,46,21,2,2,1,18,3,21,4
15,46,21,2,2,1,18,3,21,4,2
46,21,2,2,1,18,3,21,4,2,1
0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,11,7
0,0,0,0,0,0,0,0,11,7,31
0,0,0,0,0,0,0,11,7,31,5
0,0,0,0,0,0,11,7,31,5,42
0,0,0,0,0,11,7,31,5,42,3
0,0,0,0,11,7,31,5,42,3,23
0,0,0,11,7,31,5,42,3,23,7
0,0,11,7,31,5,42,3,23,7,19
0,11,7,31,5,42,3,23,7,19,3
11,7,31,5,42,3,23,7,19,3,4
7,31,5,42,3,23,7,19,3,4,8
31,5,42,3,23,7,19,3,4,8,36
5,42,3,23,7,19,3,4,8,36,3
42,3,23,7,19,3,4,8,36,3,4
3,23,7,19,3,4,8,36,3,4,4
23,7,19,3,4,8,36,3,4,4,2
7,19,3,4,8,36,3,4,4,2,2
19,3,4,8,36,3,4,4,2,2,26
3,4,8,36,3,4,4,2,2,26,31
4,8,36,3,4,4,2,2,26,31,60
8,36,3,4,4,2,2,26,31,60,11
36,3,4,4,2,2,26,31,60,11,6
3,4,4,2,2,26,31,60,11,6,2
4,4,2,2,26,31,60,11,6,2,1
4,2,2,26,31,60,11,6,2,1,130
2,2,26,31,60,11,6,2,1,130,5
2,26,31,60,11,6,2,1,130,5,11
26,31,60,11,6,2,1,130,5,11,2
31,60,11,6,2,1,130,5,11,2,11
60,11,6,2,1,130,5,11,2,11,5
11,6,2,1,130,5,11,2,11,5,31
6,2,1,130,5,11,2,11,5,31,2
2,1,130,5,11,2,11,5,31,2,31
1,130,5,11,2,11,5,31,2,31,5
130,5,11,2,11,5,31,2,31,5,130
5,11,2,11,5,31,2,31,5,130,2
11,2,11,5,31,2,31,5,130,2,2
2,11,5,31,2,31,5,130,2,2,1
11,5,31,2,31,5,130,2,2,1,70
5,31,2,31,5,130,2,2,1,70,31
31,2,31,5,130,2,2,1,70,31,60
2,31,5,130,2,2,1,70,31,60,16
31,5,130,2,2,1,70,31,60,16,6
5,130,2,2,1,70,31,60,16,6,2
130,2,2,1,70,31,60,16,6,2,1
2,2,1,70,31,60,16,6,2,1,130
2,1,70,31,60,16,6,2,1,130,5
1,70,31,60,16,6,2,1,130,5,31
70,31,60,16,6,2,1,130,5,31,2
31,60,16,6,2,1,130,5,31,2,31
60,16,6,2,1,130,5,31,2,31,5
16,6,2,1,130,5,31,2,31,5,11
6,2,1,130,5,31,2,31,5,11,46
2,1,130,5,31,2,31,5,11,46,31
1,130,5,31,2,31,5,11,46,31,2
130,5,31,2,31,5,11,46,31,2,11
5,31,2,31,5,11,46,31,2,11,5
31,2,31,5,11,46,31,2,11,5,130
2,31,5,11,46,31,2,11,5,130,2
31,5,11,46,31,2,11,5,130,2,2
5,11,46,31,2,11,5,130,2,2,1
11,46,31,2,11,5,130,2,2,1,18
46,31,2,11,5,130,2,2,1,18,3
31,2,11,5,130,2,2,1,18,3,11
2,11,5,130,2,2,1,18,3,11,4
11,5,130,2,2,1,18,3,11,4,2
5,130,2,2,1,18,3,11,4,2,1
0,0,0,0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,0,0,48,49
0,0,0,0,0,0,0,0,48,49,2
0,0,0,0,0,0,0,48,49,2,2
0,0,0,0,0,0,48,49,2,2,15
0,0,0,0,0,48,49,2,2,15,7
0,0,0,0,48,49,2,2,15,7,21
0,0,0,48,49,2,2,15,7,21,5
0,0,48,49,2,2,15,7,21,5,42
0,48,49,2,2,15,7,21,5,42,3
48,49,2,2,15,7,21,5,42,3,23
49,2,2,15,7,21,5,42,3,23,7
2,2,15,7,21,5,42,3,23,7,19
2,15,7,21,5,42,3,23,7,19,3
15,7,21,5,42,3,23,7,19,3,4
7,21,5,42,3,23,7,19,3,4,8
21,5,42,3,23,7,19,3,4,8,36
5,42,3,23,7,19,3,4,8,36,3
42,3,23,7,19,3,4,8,36,3,4
3,23,7,19,3,4,8,36,3,4,4
23,7,19,3,4,8,36,3,4,4,2
7,19,3,4,8,36,3,4,4,2,18
19,3,4,8,36,3,4,4,2,18,3
3,4,8,36,3,4,4,2,18,3,49
4,8,36,3,4,4,2,18,3,49,8
8,36,3,4,4,2,18,3,49,8,69
36,3,4,4,2,18,3,49,8,69,3
3,4,4,2,18,3,49,8,69,3,15
4,4,2,18,3,49,8,69,3,15,7
4,2,18,3,49,8,69,3,15,7,21
2,18,3,49,8,69,3,15,7,21,4
18,3,49,8,69,3,15,7,21,4,4
3,49,8,69,3,15,7,21,4,4,2
49,8,69,3,15,7,21,4,4,2,2
8,69,3,15,7,21,4,4,2,2,1
0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,0,0,54,1
0,0,0,0,0,0,0,0,54,1,3
0,0,0,0,0,0,0,54,1,3,1
0,0,0,0,0,0,54,1,3,1,4
0,0,0,0,0,54,1,3,1,4,6
0,0,0,0,54,1,3,1,4,6,2
0,0,0,54,1,3,1,4,6,2,1
0,0,54,1,3,1,4,6,2,1,2
0,54,1,3,1,4,6,2,1,2,1
54,1,3,1,4,6,2,1,2,1,15
1,3,1,4,6,2,1,2,1,15,5
3,1,4,6,2,1,2,1,15,5,1
1,4,6,2,1,2,1,15,5,1,13
4,6,2,1,2,1,15,5,1,13,9
6,2,1,2,1,15,5,1,13,9,14
2,1,2,1,15,5,1,13,9,14,2
1,2,1,15,5,1,13,9,14,2,21
2,1,15,5,1,13,9,14,2,21,5
1,15,5,1,13,9,14,2,21,5,1
15,5,1,13,9,14,2,21,5,1,13
5,1,13,9,14,2,21,5,1,13,16
1,13,9,14,2,21,5,1,13,16,14
13,9,14,2,21,5,1,13,16,14,2
9,14,2,21,5,1,13,16,14,2,38
14,2,21,5,1,13,16,14,2,38,5
2,21,5,1,13,16,14,2,38,5,15
21,5,1,13,16,14,2,38,5,15,46
5,1,13,16,14,2,38,5,15,46,21
1,13,16,14,2,38,5,15,46,21,2
13,16,14,2,38,5,15,46,21,2,26
16,14,2,38,5,15,46,21,2,26,38
14,2,38,5,15,46,21,2,26,38,1
2,38,5,15,46,21,2,26,38,1,16
38,5,15,46,21,2,26,38,1,16,6
5,15,46,21,2,26,38,1,16,6,2
15,46,21,2,26,38,1,16,6,2,1
46,21,2,26,38,1,16,6,2,1,45
21,2,26,38,1,16,6,2,1,45,5
2,26,38,1,16,6,2,1,45,5,13
26,38,1,16,6,2,1,45,5,13,38
38,1,16,6,2,1,45,5,13,38,7
1,16,6,2,1,45,5,13,38,7,21
16,6,2,1,45,5,13,38,7,21,14
6,2,1,45,5,13,38,7,21,14,2
2,1,45,5,13,38,7,21,14,2,45
1,45,5,13,38,7,21,14,2,45,8
45,5,13,38,7,21,14,2,45,8,124
5,13,38,7,21,14,2,45,8,124,3
13,38,7,21,14,2,45,8,124,3,4
38,7,21,14,2,45,8,124,3,4,2
7,21,14,2,45,8,124,3,4,2,57
21,14,2,45,8,124,3,4,2,57,1
14,2,45,8,124,3,4,2,57,1,3
2,45,8,124,3,4,2,57,1,3,45
45,8,124,3,4,2,57,1,3,45,4
8,124,3,4,2,57,1,3,45,4,2
124,3,4,2,57,1,3,45,4,2,1
3,4,2,57,1,3,45,4,2,1,39
4,2,57,1,3,45,4,2,1,39,6
2,57,1,3,45,4,2,1,39,6,2
57,1,3,45,4,2,1,39,6,2,1
1,3,45,4,2,1,39,6,2,1,57
3,45,4,2,1,39,6,2,1,57,21
45,4,2,1,39,6,2,1,57,21,2
4,2,1,39,6,2,1,57,21,2,2
2,1,39,6,2,1,57,21,2,2,1
1,39,6,2,1,57,21,2,2,1,1
39,6,2,1,57,21,2,2,1,1,45
6,2,1,57,21,2,2,1,1,45,5
2,1,57,21,2,2,1,1,45,5,42
1,57,21,2,2,1,1,45,5,42,3
57,21,2,2,1,1,45,5,42,3,23
21,2,2,1,1,45,5,42,3,23,7
2,2,1,1,45,5,42,3,23,7,1
2,1,1,45,5,42,3,23,7,1,3
1,1,45,5,42,3,23,7,1,3,4
1,45,5,42,3,23,7,1,3,4,8
45,5,42,3,23,7,1,3,4,8,36
5,42,3,23,7,1,3,4,8,36,3
42,3,23,7,1,3,4,8,36,3,1
3,23,7,1,3,4,8,36,3,1,4
23,7,1,3,4,8,36,3,1,4,4
7,1,3,4,8,36,3,1,4,4,2
1,3,4,8,36,3,1,4,4,2,45
3,4,8,36,3,1,4,4,2,45,8
4,8,36,3,1,4,4,2,45,8,124
8,36,3,1,4,4,2,45,8,124,3
36,3,1,4,4,2,45,8,124,3,4
3,1,4,4,2,45,8,124,3,4,2
1,4,4,2,45,8,124,3,4,2,18
4,4,2,45,8,124,3,4,2,18,1
4,2,45,8,124,3,4,2,18,1,3
2,45,8,124,3,4,2,18,1,3,45
45,8,124,3,4,2,18,1,3,45,4
8,124,3,4,2,18,1,3,45,4,1
124,3,4,2,18,1,3,45,4,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,1,7,1
0,0,0,0,0,0,0,1,7,1,5
0,0,0,0,0,0,1,7,1,5,42
0,0,0,0,0,1,7,1,5,42,3
0,0,0,0,1,7,1,5,42,3,23
0,0,0,1,7,1,5,42,3,23,7
0,0,1,7,1,5,42,3,23,7,19
0,1,7,1,5,42,3,23,7,19,3
1,7,1,5,42,3,23,7,19,3,4
7,1,5,42,3,23,7,19,3,4,8
1,5,42,3,23,7,19,3,4,8,36
5,42,3,23,7,19,3,4,8,36,3
42,3,23,7,19,3,4,8,36,3,4
3,23,7,19,3,4,8,36,3,4,4
23,7,19,3,4,8,36,3,4,4,2
7,19,3,4,8,36,3,4,4,2,2
19,3,4,8,36,3,4,4,2,2,54
3,4,8,36,3,4,4,2,2,54,69
4,8,36,3,4,4,2,2,54,69,3
8,36,3,4,4,2,2,54,69,3,1
36,3,4,4,2,2,54,69,3,1,7
3,4,4,2,2,54,69,3,1,7,1
4,4,2,2,54,69,3,1,7,1,4
4,2,2,54,69,3,1,7,1,4,6
2,2,54,69,3,1,7,1,4,6,2
2,54,69,3,1,7,1,4,6,2,1
54,69,3,1,7,1,4,6,2,1,15
69,3,1,7,1,4,6,2,1,15,5
3,1,7,1,4,6,2,1,15,5,73
1,7,1,4,6,2,1,15,5,73,3
7,1,4,6,2,1,15,5,73,3,1
1,4,6,2,1,15,5,73,3,1,7
4,6,2,1,15,5,73,3,1,7,1
6,2,1,15,5,73,3,1,7,1,4
2,1,15,5,73,3,1,7,1,4,2
1,15,5,73,3,1,7,1,4,2,21
15,5,73,3,1,7,1,4,2,21,5
5,73,3,1,7,1,4,2,21,5,41
73,3,1,7,1,4,2,21,5,41,3
3,1,7,1,4,2,21,5,41,3,1
1,7,1,4,2,21,5,41,3,1,7
7,1,4,2,21,5,41,3,1,7,1
1,4,2,21,5,41,3,1,7,1,4
4,2,21,5,41,3,1,7,1,4,2
2,21,5,41,3,1,7,1,4,2,2
21,5,41,3,1,7,1,4,2,2,26
5,41,3,1,7,1,4,2,2,26,15
41,3,1,7,1,4,2,2,26,15,1
3,1,7,1,4,2,2,26,15,1,16
1,7,1,4,2,2,26,15,1,16,86
7,1,4,2,2,26,15,1,16,86,21
1,4,2,2,26,15,1,16,86,21,1
4,2,2,26,15,1,16,86,21,1,16
2,2,26,15,1,16,86,21,1,16,6
2,26,15,1,16,86,21,1,16,6,2
26,15,1,16,86,21,1,16,6,2,1
15,1,16,86,21,1,16,6,2,1,57
1,16,86,21,1,16,6,2,1,57,16
16,86,21,1,16,6,2,1,57,16,2
86,21,1,16,6,2,1,57,16,2,1
21,1,16,6,2,1,57,16,2,1,26
1,16,6,2,1,57,16,2,1,26,15
16,6,2,1,57,16,2,1,26,15,1
6,2,1,57,16,2,1,26,15,1,21
2,1,57,16,2,1,26,15,1,21,6
1,57,16,2,1,26,15,1,21,6,2
57,16,2,1,26,15,1,21,6,2,1
16,2,1,26,15,1,21,6,2,1,57
2,1,26,15,1,21,6,2,1,57,1
1,26,15,1,21,6,2,1,57,1,2
26,15,1,21,6,2,1,57,1,2,1
15,1,21,6,2,1,57,1,2,1,58
1,21,6,2,1,57,1,2,1,58,21
21,6,2,1,57,1,2,1,58,21,46
6,2,1,57,1,2,1,58,21,46,15
2,1,57,1,2,1,58,21,46,15,1
1,57,1,2,1,58,21,46,15,1,16
57,1,2,1,58,21,46,15,1,16,6
1,2,1,58,21,46,15,1,16,6,2
2,1,58,21,46,15,1,16,6,2,1
1,58,21,46,15,1,16,6,2,1,57
58,21,46,15,1,16,6,2,1,57,73
21,46,15,1,16,6,2,1,57,73,3
46,15,1,16,6,2,1,57,73,3,15
15,1,16,6,2,1,57,73,3,15,7
1,16,6,2,1,57,73,3,15,7,21
16,6,2,1,57,73,3,15,7,21,4
6,2,1,57,73,3,15,7,21,4,2
2,1,57,73,3,15,7,21,4,2,1
1,57,73,3,15,7,21,4,2,1,58
57,73,3,15,7,21,4,2,1,58,21
73,3,15,7,21,4,2,1,58,21,46
3,15,7,21,4,2,1,58,21,46,15
15,7,21,4,2,1,58,21,46,15,1
7,21,4,2,1,58,21,46,15,1,16
21,4,2,1,58,21,46,15,1,16,6
4,2,1,58,21,46,15,1,16,6,2
